monitor,uniqueID,date,day,position,dose,anoxia,bins60,counts60,cum.day
1,Rep.A,8/1/2018,1,t24,100,a,4:00,0,13
1,Rep.A,8/1/2018,1,t24,100,a,5:00,0,13
1,Rep.A,8/1/2018,1,t24,100,a,6:00,0,13
1,Rep.A,8/1/2018,1,t24,100,a,7:00,11,24
1,Rep.A,8/1/2018,1,t24,100,a,8:00,5,29
1,Rep.A,8/1/2018,1,t24,100,a,9:00,2,31
1,Rep.A,8/1/2018,1,t24,100,a,10:00,2,33
1,Rep.A,8/1/2018,1,t24,100,a,11:00,0,33
1,Rep.A,8/1/2018,1,t24,100,a,12:00,0,33
1,Rep.A,8/1/2018,1,t24,100,a,13:00,0,33
1,Rep.A,8/1/2018,1,t24,100,a,14:00,0,33
1,Rep.A,8/1/2018,1,t24,100,a,15:00,10,43
1,Rep.A,8/1/2018,1,t24,100,a,16:00,7,50
1,Rep.A,8/1/2018,1,t24,100,a,17:00,9,59
1,Rep.A,8/1/2018,1,t24,100,a,18:00,43,102
1,Rep.A,8/1/2018,1,t24,100,a,19:00,11,113
1,Rep.A,8/1/2018,1,t24,100,a,20:00,10,123
1,Rep.A,8/1/2018,1,t24,100,a,21:00,6,129
1,Rep.A,8/1/2018,1,t24,100,a,22:00,0,129
1,Rep.A,8/1/2018,1,t24,100,a,23:00,0,129
1,Rep.A,8/1/2018,1,t24,100,a,0:00,0,129
1,Rep.A,8/1/2018,1,t25,0,a,1:00,0,0
1,Rep.A,8/1/2018,1,t25,0,a,2:00,0,0
1,Rep.A,8/1/2018,1,t25,0,a,3:00,0,0
1,Rep.A,8/1/2018,1,t25,0,a,4:00,0,0
1,Rep.A,8/1/2018,1,t25,0,a,5:00,0,0
1,Rep.A,8/1/2018,1,t25,0,a,6:00,0,0
1,Rep.A,8/1/2018,1,t25,0,a,7:00,26,26
1,Rep.A,8/1/2018,1,t25,0,a,8:00,0,26
1,Rep.A,8/1/2018,1,t25,0,a,9:00,0,26
1,Rep.A,8/1/2018,1,t25,0,a,10:00,0,26
1,Rep.A,8/1/2018,1,t25,0,a,11:00,8,34
1,Rep.A,8/1/2018,1,t25,0,a,12:00,0,34
1,Rep.A,8/1/2018,1,t25,0,a,13:00,0,34
1,Rep.A,8/1/2018,1,t25,0,a,14:00,0,34
1,Rep.A,8/1/2018,1,t25,0,a,15:00,7,41
1,Rep.A,8/1/2018,1,t25,0,a,16:00,22,63
1,Rep.A,8/1/2018,1,t25,0,a,17:00,8,71
1,Rep.A,8/1/2018,1,t25,0,a,18:00,8,79
1,Rep.A,8/1/2018,1,t25,0,a,19:00,12,91
1,Rep.A,8/1/2018,1,t25,0,a,20:00,16,107
1,Rep.A,8/1/2018,1,t25,0,a,21:00,12,119
1,Rep.A,8/1/2018,1,t25,0,a,22:00,9,128
