monitor,uniqueID,date,day,position,dose,anoxia,bins60,counts60,cum.day
1,Rep.B,8/30/2018,3,t14,20,a,7:00,112,134
1,Rep.B,8/30/2018,3,t14,20,a,8:00,16,150
1,Rep.B,8/30/2018,3,t14,20,a,9:00,13,163
1,Rep.B,8/30/2018,3,t14,20,a,10:00,22,185
1,Rep.B,8/30/2018,3,t14,20,a,11:00,19,204
1,Rep.B,8/30/2018,3,t14,20,a,12:00,13,217
1,Rep.B,8/30/2018,3,t14,20,a,13:00,30,247
1,Rep.B,8/30/2018,3,t14,20,a,14:00,59,306
1,Rep.B,8/30/2018,3,t14,20,a,15:00,33,339
1,Rep.B,8/30/2018,3,t14,20,a,16:00,22,361
1,Rep.B,8/30/2018,3,t14,20,a,17:00,22,383
1,Rep.B,8/30/2018,3,t14,20,a,18:00,40,423
1,Rep.B,8/30/2018,3,t14,20,a,19:00,72,495
1,Rep.B,8/30/2018,3,t14,20,a,20:00,29,524
1,Rep.B,8/30/2018,3,t14,20,a,21:00,4,528
1,Rep.B,8/30/2018,3,t14,20,a,22:00,0,528
1,Rep.B,8/30/2018,3,t14,20,a,23:00,0,528
1,Rep.B,8/30/2018,3,t14,20,a,0:00,0,528
1,Rep.B,8/30/2018,3,t15,0,n,1:00,0,0
1,Rep.B,8/30/2018,3,t15,0,n,2:00,0,0
1,Rep.B,8/30/2018,3,t15,0,n,3:00,0,0
1,Rep.B,8/30/2018,3,t15,0,n,4:00,0,0
1,Rep.B,8/30/2018,3,t15,0,n,5:00,0,0
1,Rep.B,8/30/2018,3,t15,0,n,6:00,0,0
1,Rep.B,8/30/2018,3,t15,0,n,7:00,39,39
1,Rep.B,8/30/2018,3,t15,0,n,8:00,34,73
1,Rep.B,8/30/2018,3,t15,0,n,9:00,8,81
1,Rep.B,8/30/2018,3,t15,0,n,10:00,0,81
1,Rep.B,8/30/2018,3,t15,0,n,11:00,0,81
1,Rep.B,8/30/2018,3,t15,0,n,12:00,0,81
1,Rep.B,8/30/2018,3,t15,0,n,13:00,0,81
1,Rep.B,8/30/2018,3,t15,0,n,14:00,4,85
1,Rep.B,8/30/2018,3,t15,0,n,15:00,16,101
1,Rep.B,8/30/2018,3,t15,0,n,16:00,11,112
1,Rep.B,8/30/2018,3,t15,0,n,17:00,8,120
1,Rep.B,8/30/2018,3,t15,0,n,18:00,17,137
1,Rep.B,8/30/2018,3,t15,0,n,19:00,24,161
1,Rep.B,8/30/2018,3,t15,0,n,20:00,8,169
1,Rep.B,8/30/2018,3,t15,0,n,21:00,41,210
1,Rep.B,8/30/2018,3,t15,0,n,22:00,0,210
1,Rep.B,8/30/2018,3,t15,0,n,23:00,0,210
1,Rep.B,8/30/2018,3,t15,0,n,0:00,0,210
1,Rep.B,8/30/2018,3,t16,50,a,1:00,2,2
1,Rep.B,8/30/2018,3,t16,50,a,2:00,0,2
1,Rep.B,8/30/2018,3,t16,50,a,3:00,0,2
1,Rep.B,8/30/2018,3,t16,50,a,4:00,0,2
1,Rep.B,8/30/2018,3,t16,50,a,5:00,0,2
1,Rep.B,8/30/2018,3,t16,50,a,6:00,0,2
1,Rep.B,8/30/2018,3,t16,50,a,7:00,21,23
1,Rep.B,8/30/2018,3,t16,50,a,8:00,10,33
1,Rep.B,8/30/2018,3,t16,50,a,9:00,4,37
1,Rep.B,8/30/2018,3,t16,50,a,10:00,0,37
1,Rep.B,8/30/2018,3,t16,50,a,11:00,0,37
1,Rep.B,8/30/2018,3,t16,50,a,12:00,0,37
1,Rep.B,8/30/2018,3,t16,50,a,13:00,0,37
1,Rep.B,8/30/2018,3,t16,50,a,14:00,0,37
1,Rep.B,8/30/2018,3,t16,50,a,15:00,20,57
1,Rep.B,8/30/2018,3,t16,50,a,16:00,20,77
1,Rep.B,8/30/2018,3,t16,50,a,17:00,21,98
1,Rep.B,8/30/2018,3,t16,50,a,18:00,27,125
1,Rep.B,8/30/2018,3,t16,50,a,19:00,20,145
1,Rep.B,8/30/2018,3,t16,50,a,20:00,11,156
1,Rep.B,8/30/2018,3,t16,50,a,21:00,19,175
1,Rep.B,8/30/2018,3,t16,50,a,22:00,0,175
1,Rep.B,8/30/2018,3,t16,50,a,23:00,0,175
1,Rep.B,8/30/2018,3,t16,50,a,0:00,0,175
1,Rep.B,8/30/2018,3,t17,50,n,1:00,0,0
1,Rep.B,8/30/2018,3,t17,50,n,2:00,0,0
1,Rep.B,8/30/2018,3,t17,50,n,3:00,0,0
1,Rep.B,8/30/2018,3,t17,50,n,4:00,0,0
1,Rep.B,8/30/2018,3,t17,50,n,5:00,0,0
1,Rep.B,8/30/2018,3,t17,50,n,6:00,0,0
1,Rep.B,8/30/2018,3,t17,50,n,7:00,31,31
1,Rep.B,8/30/2018,3,t17,50,n,8:00,0,31
1,Rep.B,8/30/2018,3,t17,50,n,9:00,9,40
1,Rep.B,8/30/2018,3,t17,50,n,10:00,17,57
1,Rep.B,8/30/2018,3,t17,50,n,11:00,5,62
1,Rep.B,8/30/2018,3,t17,50,n,12:00,8,70
1,Rep.B,8/30/2018,3,t17,50,n,13:00,2,72
1,Rep.B,8/30/2018,3,t17,50,n,14:00,11,83
1,Rep.B,8/30/2018,3,t17,50,n,15:00,16,99
1,Rep.B,8/30/2018,3,t17,50,n,16:00,23,122
1,Rep.B,8/30/2018,3,t17,50,n,17:00,40,162
1,Rep.B,8/30/2018,3,t17,50,n,18:00,53,215
1,Rep.B,8/30/2018,3,t17,50,n,19:00,65,280
1,Rep.B,8/30/2018,3,t17,50,n,20:00,50,330
1,Rep.B,8/30/2018,3,t17,50,n,21:00,16,346
1,Rep.B,8/30/2018,3,t17,50,n,22:00,0,346
1,Rep.B,8/30/2018,3,t17,50,n,23:00,0,346
1,Rep.B,8/30/2018,3,t17,50,n,0:00,0,346
1,Rep.B,8/30/2018,3,t18,0,n,1:00,0,0
1,Rep.B,8/30/2018,3,t18,0,n,2:00,0,0
1,Rep.B,8/30/2018,3,t18,0,n,3:00,0,0
1,Rep.B,8/30/2018,3,t18,0,n,4:00,0,0
1,Rep.B,8/30/2018,3,t18,0,n,5:00,0,0
1,Rep.B,8/30/2018,3,t18,0,n,6:00,11,11
1,Rep.B,8/30/2018,3,t18,0,n,7:00,57,68
1,Rep.B,8/30/2018,3,t18,0,n,8:00,16,84
1,Rep.B,8/30/2018,3,t18,0,n,9:00,1,85
1,Rep.B,8/30/2018,3,t18,0,n,10:00,2,87
1,Rep.B,8/30/2018,3,t18,0,n,11:00,0,87
1,Rep.B,8/30/2018,3,t18,0,n,12:00,0,87
1,Rep.B,8/30/2018,3,t18,0,n,13:00,0,87
1,Rep.B,8/30/2018,3,t18,0,n,14:00,0,87
1,Rep.B,8/30/2018,3,t18,0,n,15:00,0,87
1,Rep.B,8/30/2018,3,t18,0,n,16:00,24,111
1,Rep.B,8/30/2018,3,t18,0,n,17:00,26,137
1,Rep.B,8/30/2018,3,t18,0,n,18:00,40,177
1,Rep.B,8/30/2018,3,t18,0,n,19:00,48,225
1,Rep.B,8/30/2018,3,t18,0,n,20:00,33,258
1,Rep.B,8/30/2018,3,t18,0,n,21:00,28,286
1,Rep.B,8/30/2018,3,t18,0,n,22:00,0,286
1,Rep.B,8/30/2018,3,t18,0,n,23:00,0,286
1,Rep.B,8/30/2018,3,t18,0,n,0:00,0,286
1,Rep.B,8/30/2018,3,t19,0,a,1:00,0,0
1,Rep.B,8/30/2018,3,t19,0,a,2:00,0,0
1,Rep.B,8/30/2018,3,t19,0,a,3:00,0,0
1,Rep.B,8/30/2018,3,t19,0,a,4:00,0,0
1,Rep.B,8/30/2018,3,t19,0,a,5:00,0,0
1,Rep.B,8/30/2018,3,t19,0,a,6:00,0,0
1,Rep.B,8/30/2018,3,t19,0,a,7:00,61,61
1,Rep.B,8/30/2018,3,t19,0,a,8:00,0,61
1,Rep.B,8/30/2018,3,t19,0,a,9:00,0,61
1,Rep.B,8/30/2018,3,t19,0,a,10:00,0,61
1,Rep.B,8/30/2018,3,t19,0,a,11:00,0,61
1,Rep.B,8/30/2018,3,t19,0,a,12:00,0,61
1,Rep.B,8/30/2018,3,t19,0,a,13:00,0,61
1,Rep.B,8/30/2018,3,t19,0,a,14:00,6,67
1,Rep.B,8/30/2018,3,t19,0,a,15:00,4,71
1,Rep.B,8/30/2018,3,t19,0,a,16:00,7,78
1,Rep.B,8/30/2018,3,t19,0,a,17:00,22,100
1,Rep.B,8/30/2018,3,t19,0,a,18:00,32,132
1,Rep.B,8/30/2018,3,t19,0,a,19:00,41,173
1,Rep.B,8/30/2018,3,t19,0,a,20:00,26,199
1,Rep.B,8/30/2018,3,t19,0,a,21:00,9,208
1,Rep.B,8/30/2018,3,t19,0,a,22:00,0,208
1,Rep.B,8/30/2018,3,t19,0,a,23:00,0,208
1,Rep.B,8/30/2018,3,t19,0,a,0:00,0,208
1,Rep.B,8/30/2018,3,t2,100,a,1:00,0,0
1,Rep.B,8/30/2018,3,t2,100,a,2:00,0,0
1,Rep.B,8/30/2018,3,t2,100,a,3:00,0,0
1,Rep.B,8/30/2018,3,t2,100,a,4:00,0,0
1,Rep.B,8/30/2018,3,t2,100,a,5:00,0,0
1,Rep.B,8/30/2018,3,t2,100,a,6:00,0,0
1,Rep.B,8/30/2018,3,t2,100,a,7:00,38,38
1,Rep.B,8/30/2018,3,t2,100,a,8:00,10,48
1,Rep.B,8/30/2018,3,t2,100,a,9:00,6,54
1,Rep.B,8/30/2018,3,t2,100,a,10:00,0,54
1,Rep.B,8/30/2018,3,t2,100,a,11:00,0,54
1,Rep.B,8/30/2018,3,t2,100,a,12:00,0,54
1,Rep.B,8/30/2018,3,t2,100,a,13:00,2,56
1,Rep.B,8/30/2018,3,t2,100,a,14:00,3,59
1,Rep.B,8/30/2018,3,t2,100,a,15:00,19,78
1,Rep.B,8/30/2018,3,t2,100,a,16:00,14,92
1,Rep.B,8/30/2018,3,t2,100,a,17:00,28,120
1,Rep.B,8/30/2018,3,t2,100,a,18:00,69,189
1,Rep.B,8/30/2018,3,t2,100,a,19:00,53,242
1,Rep.B,8/30/2018,3,t2,100,a,20:00,37,279
1,Rep.B,8/30/2018,3,t2,100,a,21:00,16,295
1,Rep.B,8/30/2018,3,t2,100,a,22:00,0,295
1,Rep.B,8/30/2018,3,t2,100,a,23:00,0,295
1,Rep.B,8/30/2018,3,t2,100,a,0:00,0,295
1,Rep.B,8/30/2018,3,t20,50,a,1:00,0,0
1,Rep.B,8/30/2018,3,t20,50,a,2:00,0,0
1,Rep.B,8/30/2018,3,t20,50,a,3:00,0,0
1,Rep.B,8/30/2018,3,t20,50,a,4:00,0,0
1,Rep.B,8/30/2018,3,t20,50,a,5:00,0,0
1,Rep.B,8/30/2018,3,t20,50,a,6:00,0,0
1,Rep.B,8/30/2018,3,t20,50,a,7:00,14,14
1,Rep.B,8/30/2018,3,t20,50,a,8:00,0,14
1,Rep.B,8/30/2018,3,t20,50,a,9:00,5,19
1,Rep.B,8/30/2018,3,t20,50,a,10:00,4,23
1,Rep.B,8/30/2018,3,t20,50,a,11:00,1,24
1,Rep.B,8/30/2018,3,t20,50,a,12:00,3,27
1,Rep.B,8/30/2018,3,t20,50,a,13:00,10,37
1,Rep.B,8/30/2018,3,t20,50,a,14:00,8,45
1,Rep.B,8/30/2018,3,t20,50,a,15:00,7,52
1,Rep.B,8/30/2018,3,t20,50,a,16:00,24,76
1,Rep.B,8/30/2018,3,t20,50,a,17:00,41,117
1,Rep.B,8/30/2018,3,t20,50,a,18:00,23,140
1,Rep.B,8/30/2018,3,t20,50,a,19:00,23,163
1,Rep.B,8/30/2018,3,t20,50,a,20:00,3,166
1,Rep.B,8/30/2018,3,t20,50,a,21:00,0,166
1,Rep.B,8/30/2018,3,t20,50,a,22:00,0,166
1,Rep.B,8/30/2018,3,t20,50,a,23:00,0,166
1,Rep.B,8/30/2018,3,t20,50,a,0:00,0,166
1,Rep.B,8/30/2018,3,t21,100,n,1:00,0,0
1,Rep.B,8/30/2018,3,t21,100,n,2:00,0,0
1,Rep.B,8/30/2018,3,t21,100,n,3:00,0,0
1,Rep.B,8/30/2018,3,t21,100,n,4:00,0,0
1,Rep.B,8/30/2018,3,t21,100,n,5:00,3,3
1,Rep.B,8/30/2018,3,t21,100,n,6:00,0,3
1,Rep.B,8/30/2018,3,t21,100,n,7:00,7,10
1,Rep.B,8/30/2018,3,t21,100,n,8:00,3,13
1,Rep.B,8/30/2018,3,t21,100,n,9:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,10:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,11:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,12:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,13:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,14:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,15:00,0,13
1,Rep.B,8/30/2018,3,t21,100,n,16:00,1,14
1,Rep.B,8/30/2018,3,t21,100,n,17:00,6,20
1,Rep.B,8/30/2018,3,t21,100,n,18:00,0,20
1,Rep.B,8/30/2018,3,t21,100,n,19:00,1,21
1,Rep.B,8/30/2018,3,t21,100,n,20:00,0,21
1,Rep.B,8/30/2018,3,t21,100,n,21:00,2,23
1,Rep.B,8/30/2018,3,t21,100,n,22:00,0,23
1,Rep.B,8/30/2018,3,t21,100,n,23:00,0,23
1,Rep.B,8/30/2018,3,t21,100,n,0:00,2,25
1,Rep.B,8/30/2018,3,t22,20,n,1:00,0,0
1,Rep.B,8/30/2018,3,t22,20,n,2:00,0,0
1,Rep.B,8/30/2018,3,t22,20,n,3:00,0,0
1,Rep.B,8/30/2018,3,t22,20,n,4:00,0,0
1,Rep.B,8/30/2018,3,t22,20,n,5:00,0,0
1,Rep.B,8/30/2018,3,t22,20,n,6:00,0,0
1,Rep.B,8/30/2018,3,t22,20,n,7:00,51,51
1,Rep.B,8/30/2018,3,t22,20,n,8:00,5,56
1,Rep.B,8/30/2018,3,t22,20,n,9:00,0,56
1,Rep.B,8/30/2018,3,t22,20,n,10:00,0,56
1,Rep.B,8/30/2018,3,t22,20,n,11:00,3,59
1,Rep.B,8/30/2018,3,t22,20,n,12:00,0,59
1,Rep.B,8/30/2018,3,t22,20,n,13:00,0,59
1,Rep.B,8/30/2018,3,t22,20,n,14:00,8,67
1,Rep.B,8/30/2018,3,t22,20,n,15:00,13,80
1,Rep.B,8/30/2018,3,t22,20,n,16:00,21,101
1,Rep.B,8/30/2018,3,t22,20,n,17:00,24,125
1,Rep.B,8/30/2018,3,t22,20,n,18:00,49,174
1,Rep.B,8/30/2018,3,t22,20,n,19:00,42,216
1,Rep.B,8/30/2018,3,t22,20,n,20:00,16,232
1,Rep.B,8/30/2018,3,t22,20,n,21:00,27,259
1,Rep.B,8/30/2018,3,t22,20,n,22:00,0,259
1,Rep.B,8/30/2018,3,t22,20,n,23:00,0,259
1,Rep.B,8/30/2018,3,t22,20,n,0:00,0,259
1,Rep.B,8/30/2018,3,t23,100,a,1:00,0,0
1,Rep.B,8/30/2018,3,t23,100,a,2:00,0,0
1,Rep.B,8/30/2018,3,t23,100,a,3:00,0,0
1,Rep.B,8/30/2018,3,t23,100,a,4:00,2,2
1,Rep.B,8/30/2018,3,t23,100,a,5:00,0,2
1,Rep.B,8/30/2018,3,t23,100,a,6:00,0,2
1,Rep.B,8/30/2018,3,t23,100,a,7:00,59,61
1,Rep.B,8/30/2018,3,t23,100,a,8:00,17,78
1,Rep.B,8/30/2018,3,t23,100,a,9:00,13,91
1,Rep.B,8/30/2018,3,t23,100,a,10:00,13,104
1,Rep.B,8/30/2018,3,t23,100,a,11:00,0,104
1,Rep.B,8/30/2018,3,t23,100,a,12:00,7,111
1,Rep.B,8/30/2018,3,t23,100,a,13:00,1,112
1,Rep.B,8/30/2018,3,t23,100,a,14:00,2,114
1,Rep.B,8/30/2018,3,t23,100,a,15:00,11,125
1,Rep.B,8/30/2018,3,t23,100,a,16:00,6,131
1,Rep.B,8/30/2018,3,t23,100,a,17:00,15,146
1,Rep.B,8/30/2018,3,t23,100,a,18:00,14,160
1,Rep.B,8/30/2018,3,t23,100,a,19:00,21,181
1,Rep.B,8/30/2018,3,t23,100,a,20:00,16,197
1,Rep.B,8/30/2018,3,t23,100,a,21:00,0,197
1,Rep.B,8/30/2018,3,t23,100,a,22:00,0,197
1,Rep.B,8/30/2018,3,t23,100,a,23:00,0,197
1,Rep.B,8/30/2018,3,t23,100,a,0:00,0,197
1,Rep.B,8/30/2018,3,t24,20,a,1:00,0,0
1,Rep.B,8/30/2018,3,t24,20,a,2:00,0,0
1,Rep.B,8/30/2018,3,t24,20,a,3:00,0,0
1,Rep.B,8/30/2018,3,t24,20,a,4:00,0,0
1,Rep.B,8/30/2018,3,t24,20,a,5:00,0,0
1,Rep.B,8/30/2018,3,t24,20,a,6:00,0,0
1,Rep.B,8/30/2018,3,t24,20,a,7:00,39,39
1,Rep.B,8/30/2018,3,t24,20,a,8:00,0,39
1,Rep.B,8/30/2018,3,t24,20,a,9:00,4,43
1,Rep.B,8/30/2018,3,t24,20,a,10:00,2,45
1,Rep.B,8/30/2018,3,t24,20,a,11:00,0,45
1,Rep.B,8/30/2018,3,t24,20,a,12:00,0,45
1,Rep.B,8/30/2018,3,t24,20,a,13:00,0,45
1,Rep.B,8/30/2018,3,t24,20,a,14:00,6,51
1,Rep.B,8/30/2018,3,t24,20,a,15:00,15,66
1,Rep.B,8/30/2018,3,t24,20,a,16:00,28,94
1,Rep.B,8/30/2018,3,t24,20,a,17:00,51,145
1,Rep.B,8/30/2018,3,t24,20,a,18:00,45,190
1,Rep.B,8/30/2018,3,t24,20,a,19:00,25,215
1,Rep.B,8/30/2018,3,t24,20,a,20:00,25,240
1,Rep.B,8/30/2018,3,t24,20,a,21:00,18,258
1,Rep.B,8/30/2018,3,t24,20,a,22:00,0,258
1,Rep.B,8/30/2018,3,t24,20,a,23:00,0,258
1,Rep.B,8/30/2018,3,t24,20,a,0:00,4,262
1,Rep.B,8/30/2018,3,t25,100,n,1:00,0,0
1,Rep.B,8/30/2018,3,t25,100,n,2:00,0,0
1,Rep.B,8/30/2018,3,t25,100,n,3:00,0,0
1,Rep.B,8/30/2018,3,t25,100,n,4:00,0,0
1,Rep.B,8/30/2018,3,t25,100,n,5:00,0,0
1,Rep.B,8/30/2018,3,t25,100,n,6:00,0,0
1,Rep.B,8/30/2018,3,t25,100,n,7:00,23,23
1,Rep.B,8/30/2018,3,t25,100,n,8:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,9:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,10:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,11:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,12:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,13:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,14:00,0,23
1,Rep.B,8/30/2018,3,t25,100,n,15:00,4,27
1,Rep.B,8/30/2018,3,t25,100,n,16:00,10,37
1,Rep.B,8/30/2018,3,t25,100,n,17:00,20,57
1,Rep.B,8/30/2018,3,t25,100,n,18:00,22,79
1,Rep.B,8/30/2018,3,t25,100,n,19:00,15,94
1,Rep.B,8/30/2018,3,t25,100,n,20:00,3,97
1,Rep.B,8/30/2018,3,t25,100,n,21:00,7,104
1,Rep.B,8/30/2018,3,t25,100,n,22:00,0,104
1,Rep.B,8/30/2018,3,t25,100,n,23:00,0,104
1,Rep.B,8/30/2018,3,t25,100,n,0:00,0,104
1,Rep.B,8/30/2018,3,t26,50,a,1:00,0,0
1,Rep.B,8/30/2018,3,t26,50,a,2:00,1,1
1,Rep.B,8/30/2018,3,t26,50,a,3:00,0,1
1,Rep.B,8/30/2018,3,t26,50,a,4:00,0,1
1,Rep.B,8/30/2018,3,t26,50,a,5:00,0,1
1,Rep.B,8/30/2018,3,t26,50,a,6:00,0,1
1,Rep.B,8/30/2018,3,t26,50,a,7:00,39,40
1,Rep.B,8/30/2018,3,t26,50,a,8:00,0,40
1,Rep.B,8/30/2018,3,t26,50,a,9:00,9,49
1,Rep.B,8/30/2018,3,t26,50,a,10:00,1,50
1,Rep.B,8/30/2018,3,t26,50,a,11:00,0,50
1,Rep.B,8/30/2018,3,t26,50,a,12:00,13,63
1,Rep.B,8/30/2018,3,t26,50,a,13:00,1,64
1,Rep.B,8/30/2018,3,t26,50,a,14:00,8,72
1,Rep.B,8/30/2018,3,t26,50,a,15:00,13,85
1,Rep.B,8/30/2018,3,t26,50,a,16:00,7,92
1,Rep.B,8/30/2018,3,t26,50,a,17:00,54,146
1,Rep.B,8/30/2018,3,t26,50,a,18:00,53,199
1,Rep.B,8/30/2018,3,t26,50,a,19:00,64,263
1,Rep.B,8/30/2018,3,t26,50,a,20:00,67,330
1,Rep.B,8/30/2018,3,t26,50,a,21:00,13,343
1,Rep.B,8/30/2018,3,t26,50,a,22:00,0,343
1,Rep.B,8/30/2018,3,t26,50,a,23:00,0,343
1,Rep.B,8/30/2018,3,t26,50,a,0:00,0,343
1,Rep.B,8/30/2018,3,t27,20,a,1:00,0,0
1,Rep.B,8/30/2018,3,t27,20,a,2:00,0,0
1,Rep.B,8/30/2018,3,t27,20,a,3:00,4,4
1,Rep.B,8/30/2018,3,t27,20,a,4:00,0,4
1,Rep.B,8/30/2018,3,t27,20,a,5:00,0,4
1,Rep.B,8/30/2018,3,t27,20,a,6:00,0,4
1,Rep.B,8/30/2018,3,t27,20,a,7:00,104,108
1,Rep.B,8/30/2018,3,t27,20,a,8:00,12,120
1,Rep.B,8/30/2018,3,t27,20,a,9:00,14,134
1,Rep.B,8/30/2018,3,t27,20,a,10:00,0,134
1,Rep.B,8/30/2018,3,t27,20,a,11:00,0,134
1,Rep.B,8/30/2018,3,t27,20,a,12:00,0,134
1,Rep.B,8/30/2018,3,t27,20,a,13:00,0,134
1,Rep.B,8/30/2018,3,t27,20,a,14:00,16,150
1,Rep.B,8/30/2018,3,t27,20,a,15:00,5,155
1,Rep.B,8/30/2018,3,t27,20,a,16:00,28,183
1,Rep.B,8/30/2018,3,t27,20,a,17:00,47,230
1,Rep.B,8/30/2018,3,t27,20,a,18:00,64,294
1,Rep.B,8/30/2018,3,t27,20,a,19:00,156,450
1,Rep.B,8/30/2018,3,t27,20,a,20:00,103,553
1,Rep.B,8/30/2018,3,t27,20,a,21:00,16,569
1,Rep.B,8/30/2018,3,t27,20,a,22:00,0,569
1,Rep.B,8/30/2018,3,t27,20,a,23:00,0,569
1,Rep.B,8/30/2018,3,t27,20,a,0:00,0,569
1,Rep.B,8/30/2018,3,t28,20,n,1:00,0,0
1,Rep.B,8/30/2018,3,t28,20,n,2:00,2,2
1,Rep.B,8/30/2018,3,t28,20,n,3:00,5,7
1,Rep.B,8/30/2018,3,t28,20,n,4:00,0,7
1,Rep.B,8/30/2018,3,t28,20,n,5:00,0,7
1,Rep.B,8/30/2018,3,t28,20,n,6:00,0,7
1,Rep.B,8/30/2018,3,t28,20,n,7:00,71,78
1,Rep.B,8/30/2018,3,t28,20,n,8:00,17,95
1,Rep.B,8/30/2018,3,t28,20,n,9:00,6,101
1,Rep.B,8/30/2018,3,t28,20,n,10:00,0,101
1,Rep.B,8/30/2018,3,t28,20,n,11:00,0,101
1,Rep.B,8/30/2018,3,t28,20,n,12:00,0,101
1,Rep.B,8/30/2018,3,t28,20,n,13:00,0,101
1,Rep.B,8/30/2018,3,t28,20,n,14:00,13,114
1,Rep.B,8/30/2018,3,t28,20,n,15:00,11,125
1,Rep.B,8/30/2018,3,t28,20,n,16:00,22,147
1,Rep.B,8/30/2018,3,t28,20,n,17:00,28,175
1,Rep.B,8/30/2018,3,t28,20,n,18:00,50,225
1,Rep.B,8/30/2018,3,t28,20,n,19:00,58,283
1,Rep.B,8/30/2018,3,t28,20,n,20:00,55,338
1,Rep.B,8/30/2018,3,t28,20,n,21:00,40,378
1,Rep.B,8/30/2018,3,t28,20,n,22:00,0,378
1,Rep.B,8/30/2018,3,t28,20,n,23:00,0,378
1,Rep.B,8/30/2018,3,t28,20,n,0:00,4,382
1,Rep.B,8/30/2018,3,t29,0,a,1:00,431,431
1,Rep.B,8/30/2018,3,t29,0,a,2:00,1354,1785
1,Rep.B,8/30/2018,3,t29,0,a,3:00,1591,3376
1,Rep.B,8/30/2018,3,t29,0,a,4:00,1213,4589
1,Rep.B,8/30/2018,3,t29,0,a,5:00,1133,5722
1,Rep.B,8/30/2018,3,t29,0,a,6:00,968,6690
1,Rep.B,8/30/2018,3,t29,0,a,7:00,121,6811
1,Rep.B,8/30/2018,3,t29,0,a,8:00,16,6827
1,Rep.B,8/30/2018,3,t29,0,a,9:00,28,6855
1,Rep.B,8/30/2018,3,t29,0,a,10:00,20,6875
1,Rep.B,8/30/2018,3,t29,0,a,11:00,5,6880
1,Rep.B,8/30/2018,3,t29,0,a,12:00,17,6897
1,Rep.B,8/30/2018,3,t29,0,a,13:00,5,6902
1,Rep.B,8/30/2018,3,t29,0,a,14:00,25,6927
1,Rep.B,8/30/2018,3,t29,0,a,15:00,50,6977
1,Rep.B,8/30/2018,3,t29,0,a,16:00,37,7014
1,Rep.B,8/30/2018,3,t29,0,a,17:00,79,7093
1,Rep.B,8/30/2018,3,t29,0,a,18:00,205,7298
1,Rep.B,8/30/2018,3,t29,0,a,19:00,242,7540
1,Rep.B,8/30/2018,3,t29,0,a,20:00,142,7682
1,Rep.B,8/30/2018,3,t29,0,a,21:00,0,7682
1,Rep.B,8/30/2018,3,t29,0,a,22:00,0,7682
1,Rep.B,8/30/2018,3,t29,0,a,23:00,0,7682
1,Rep.B,8/30/2018,3,t29,0,a,0:00,0,7682
1,Rep.B,8/30/2018,3,t3,0,n,1:00,0,0
1,Rep.B,8/30/2018,3,t3,0,n,2:00,0,0
1,Rep.B,8/30/2018,3,t3,0,n,3:00,6,6
1,Rep.B,8/30/2018,3,t3,0,n,4:00,0,6
1,Rep.B,8/30/2018,3,t3,0,n,5:00,0,6
1,Rep.B,8/30/2018,3,t3,0,n,6:00,0,6
1,Rep.B,8/30/2018,3,t3,0,n,7:00,58,64
1,Rep.B,8/30/2018,3,t3,0,n,8:00,2,66
1,Rep.B,8/30/2018,3,t3,0,n,9:00,8,74
1,Rep.B,8/30/2018,3,t3,0,n,10:00,4,78
1,Rep.B,8/30/2018,3,t3,0,n,11:00,19,97
1,Rep.B,8/30/2018,3,t3,0,n,12:00,4,101
1,Rep.B,8/30/2018,3,t3,0,n,13:00,6,107
1,Rep.B,8/30/2018,3,t3,0,n,14:00,25,132
1,Rep.B,8/30/2018,3,t3,0,n,15:00,39,171
1,Rep.B,8/30/2018,3,t3,0,n,16:00,38,209
1,Rep.B,8/30/2018,3,t3,0,n,17:00,47,256
1,Rep.B,8/30/2018,3,t3,0,n,18:00,69,325
1,Rep.B,8/30/2018,3,t3,0,n,19:00,73,398
1,Rep.B,8/30/2018,3,t3,0,n,20:00,81,479
1,Rep.B,8/30/2018,3,t3,0,n,21:00,49,528
1,Rep.B,8/30/2018,3,t3,0,n,22:00,0,528
1,Rep.B,8/30/2018,3,t3,0,n,23:00,0,528
1,Rep.B,8/30/2018,3,t3,0,n,0:00,0,528
1,Rep.B,8/30/2018,3,t30,0,n,1:00,0,0
1,Rep.B,8/30/2018,3,t30,0,n,2:00,0,0
1,Rep.B,8/30/2018,3,t30,0,n,3:00,0,0
1,Rep.B,8/30/2018,3,t30,0,n,4:00,28,28
1,Rep.B,8/30/2018,3,t30,0,n,5:00,0,28
1,Rep.B,8/30/2018,3,t30,0,n,6:00,0,28
1,Rep.B,8/30/2018,3,t30,0,n,7:00,111,139
1,Rep.B,8/30/2018,3,t30,0,n,8:00,15,154
1,Rep.B,8/30/2018,3,t30,0,n,9:00,4,158
